8cde1a17-1cdd-439c-9d6f-ccd50d6d8d8c,22.137,-0.027,0.361,1.112,-0.008,0.33,0.997,-0.023,-0.016,Performance-Issue,Missed-Detection-Traffic-Cone
8ee5ce87-f729-464c-86cd-45af6f5f3a05,22.842,-0.019,0.246,0.757,-0.027,0.211,0.659,-0.049,0.031,Performance-Issue,Long-Range-Detection-Failure
9620ed7f-359e-4e07-a288-76639db7981d,68.102,0.068,0.398,1.261,0.085,0.714,2.227,-0.002,0,Performance-Issue,Occlusion-Case
96a5f5c9-115b-44df-acdd-932b11e076f3,33.537,0.019,0.139,0.436,-0.017,0.291,0.889,0.03,-0.006,Left-Side-Missing,Missed-Detection-Unridden-Bike
98302ca7-0644-475f-aa6a-ab0e459677ff,56.143,0.06,0.218,0.714,-0.024,0.151,0.478,0.197,-0.026,Planning-Issues,False-Positive-Exhaust-Fog
9ac049d6-555a-444f-86de-02e194f94e6e,16.895,0.01,0.255,0.776,-0.012,0.249,0.758,0.027,0.054,Left-Side-Missing,Missed-Detection-Pedestrian-Near-Structure
9f4e7d8d-9de4-465d-8530-c315f7f00f91,61.7,-0.013,0.159,0.489,0.019,0.183,0.569,0.095,-0.036,Planning-Issues,False-Positive-Ground
9fb2e4d3-cff9-407a-9c99-8d406f3acde5,32.368,0.023,0.128,0.406,-0.084,0.297,0.975,0.002,0.011,Classification-Error,Misclassification-Structure-Grass-as-Pedestrian
a38702a7-5fda-4fe4-9b4b-4fecc4b18367,67.27,-0.006,0.25,0.757,-0.054,0.285,0.909,0.017,-0.014,Left-Side-Missing,Missed-Detection-Animal
a3c66606-ea53-4e56-9e44-1ff043d47e59,76.488,0.046,0.262,0.832,-0.003,0.195,0.588,0.125,0.011,Performance-Issue,Ghost-Object
a627ff8f-bb6c-4e88-bf9e-3e5780cb8fbe,71.379,-0.017,0.196,0.604,0.006,0.175,0.531,0.071,0.003,Left-Side-Missing,False-Positive-Grass
b358d227-0e0e-4d38-97eb-e2eeb0530231,62.883,-0.009,0.251,0.762,0.033,0.28,0.872,0.037,0.003,Left-Side-Missing,Pose-Estimation-Yaw-Error
b48d0716-0afa-4c0f-8a4f-69fa39b6fab0,39.479,-0.028,0.268,0.831,-0.01,0.121,0.374,-0.015,0,Performance-Issue,Missed-Detection-Falling-Object
b915d966-1c1d-43b0-b284-796cf309b068,30.373,-0.009,0.13,0.4,-0.068,0.323,1.037,-0.002,-0.014,Performance-Issue,False-Positive-Truck
b92dedc0-9e06-46aa-b43d-566f58f351d4,63.977,-0.079,0.432,1.376,-0.013,0.257,0.783,0.081,0.012,Left-Side-Missing,Missed-Detection-Other
b9ee7e97-748a-4a7c-9975-a9cd290bda1b,65.7,0.121,0.287,0.983,0.009,0.115,0.355,0.313,-0.042,Left-Side-Missing,Sudden-Fast-Vehicle-Ghost
bc267026-5650-4287-9f1e-bd02ccb85185,58.547,0.007,0.33,0.997,-0.013,0.196,0.601,0.114,0.009,Left-Side-Missing,Missed-Detection-Pedestrian-Child
bd27af2d-9323-4224-91fa-0ed22d5a2db6,34.67,0.026,0.203,0.635,-0.046,0.195,0.632,-0.019,-0.001,Classification-Error,False-Positive-Splash
be53dde8-9c43-47fc-a7b8-c3bac40ebb65,55.237,-0.013,0.191,0.586,0.012,0.193,0.591,0.037,0.031,Left-Side-Missing,Misclassification-Bike-Motorcycle
beb3a512-60e6-46e4-9a5c-0a61d6088cdf,34.959,0.058,0.308,0.982,0.029,0.327,1.011,-0.048,0,Classification-Error,Occlusion-Case
bf6f0333-7dc5-4e7f-9dc2-6ff724e2ad62,62.525,0.005,0.298,0.898,0.045,0.231,0.736,0.202,0.011,Left-Side-Missing,Long-Range-Detection-Failure
c15da5e8-d005-42df-a852-a2b4ea52b0fc,32.698,0.019,0.438,1.332,0.044,0.339,1.063,-0.021,-0.036,Left-Side-Missing,Missed-Detection-Traffic-Cone
c410a4dd-cef1-467f-ae35-385e3414ab6c,57.926,0.021,0.176,0.549,0.031,0.257,0.804,-0.02,0.035,Left-Side-Missing,False-Positive-Ground
cc2a962a-29ea-4ed8-8c7c-d7bfc8d1f44d,44.82,0.22,0.92,2.979,0.183,0.457,1.553,0.01,0.002,Left-Side-Missing,Missed-Detection-Pedestrian-Umbrella
d0a33daf-5fbd-4f4b-9d2c-b85034ef5a2d,44.19,0.013,0.268,0.818,-0.019,0.138,0.433,0.008,-0.002,Left-Side-Missing,Ghost-Object
d1a1c85a-9b8d-4cac-8721-d06bab06c1f8,66.038,0.03,0.301,0.932,-0.005,0.165,0.5,0.066,0.006,Planning-Issues,False-Positive-Exhaust-Fog
d2d25b17-0a04-492e-a776-3a7da5a4d480,61.39,0.007,0.222,0.673,0.015,0.177,0.547,0.056,0.005,Performance-Issue,Pose-Estimation-Yaw-Error
d4a8f2be-965c-4a5b-bd9a-9ce4496e8f6f,37.423,-0.053,0.237,0.763,-0.006,0.13,0.396,0.086,-0.008,Left-Side-Missing,Missed-Detection-Animal
d66e1169-06f1-45fd-9c0b-92f098a9645a,29.248,-0.015,0.188,0.579,-0.046,0.29,0.917,-0.007,0.007,Performance-Issue,False-Positive-Grass
d74086fd-3849-4358-ba9e-3afbb0b16ef4,59.639,0.037,0.384,1.19,0.02,0.252,0.777,0.104,0.029,Performance-Issue,Missed-Detection-Unridden-Bike
d7423848-cc54-44b4-818a-f83cac3d2d64,66.592,0.086,0.29,0.957,-0.152,0.822,2.617,0.072,0.003,Performance-Issue,Misclassification-Structure-Grass-as-Vehicle
d797a04b-1f71-4f96-982e-0270685c5679,63.319,0.034,0.359,1.113,0.006,0.345,1.042,0.056,0.019,Performance-Issue,Missed-Detection-Other
d980b7bb-6c0e-4c65-a84f-1b0207cfc495,32.611,-0.007,0.135,0.413,-0.079,0.248,0.823,0.052,-0.007,Performance-Issue,False-Positive-Truck
daedde3c-ae63-4e14-a78b-2c24aa2b947d,62.398,0.088,0.484,1.541,0.006,0.225,0.68,0.041,-0.068,Performance-Issue,Sudden-Fast-Vehicle-Ghost
df4b6ee4-4b40-460f-a750-c49a3b1d27e2,49.539,0.139,0.676,2.168,0.08,0.284,0.931,0.196,-0.016,Performance-Issue,Long-Range-Detection-Failure
e34a19f9-98d1-4a6d-a360-50939931eaf1,25.094,-0.042,0.137,0.453,-0.01,0.265,0.805,0.008,0.01,Performance-Issue,Occlusion-Case
